gene_symbol,Length,EffectiveLength,TPM,NumReads,type
GLB1,257,23.433,4.688144,8,H3K27_Mutated
GLB1,570,321,0,0,H3K27_Mutated
GLB1,591,342,0.914818,22.784,H3K27_Mutated
GLB1,631,382,0.280916,7.815,H3K27_Mutated
GLB1,569,320,2.9528,68.81,H3K27_Mutated
GLB1,626,377,1.182679,32.47,H3K27_Mutated
GLB1,557,308,4.089442,91.724,H3K27_Mutated
GLB1,540,291,0,0,H3K27_Mutated
GLB1,558,309,0.310476,6.986,H3K27_Mutated
PIK3CA,245,18.9,0,0,H3K27_Mutated
PIK3CA,9259,9010,1.513232,992.886,H3K27_Mutated
PIK3CA,620,371,1.405473,37.972,H3K27_Mutated
PIK3CA,746,497,1.878378,67.984,H3K27_Mutated
PDGFRA,2202,1953,1.338195,190.323,H3K27_Mutated
PDGFRA,2417,2168,1.306118,206.21,H3K27_Mutated
PDGFRA,580,331,2.774596,66.88,H3K27_Mutated
PDGFRA,6378,6129,11.856702,5292.033,H3K27_Mutated
PDGFRA,2991,2742,0.425582,84.981,H3K27_Mutated
PDGFRA,586,337,4.472031,109.75,H3K27_Mutated
PDGFRA,771,522,1.082194,41.138,H3K27_Mutated
PDGFRA,573,324,0,0,H3K27_Mutated
PDGFRA,480,231,1.203098,20.239,H3K27_Mutated
PDGFRA,1146,897,0.811322,52.997,H3K27_Mutated
DCHS2,13354,13105,0.794331,758.067,H3K27_Mutated
DCHS2,5064,4815,0.070855,24.845,H3K27_Mutated
DCHS2,857,608,0,0,H3K27_Mutated
DCHS2,569,320,0,0,H3K27_Mutated
DCHS2,2109,1860,0,0,H3K27_Mutated
TERT,2422,2173,0,0,H3K27_Mutated
TERT,4018,3769,0,0,H3K27_Mutated
TERT,2992,2743,0,0,H3K27_Mutated
TERT,3210,2961,0,0,H3K27_Mutated
TERT,406,157,0,0,H3K27_Mutated
IRX1,2080,1831,2.722384,363,H3K27_Mutated
FOXD1,406,157,0.087464,1,H3K27_Mutated
PCDHGA11,4787,4538,0.376262,124.344,H3K27_Mutated
PCDHGA11,2263,2014,0.493441,72.371,H3K27_Mutated
TOB2P1,992,743,0.018482,1,H3K27_Mutated
MICA,1370,1121,0.362907,29.626,H3K27_Mutated
MICA,1005,756,0,0,H3K27_Mutated
BRD2,4956,4707,1.142004,391.454,H3K27_Mutated
BRD2,735,486,0.362402,12.826,H3K27_Mutated
BRD2,887,638,0,0,H3K27_Mutated
BRD2,718,469,0.511778,17.479,H3K27_Mutated
BRD2,547,298,0,0,H3K27_Mutated
BRD2,4807,4558,0,0,H3K27_Mutated
BRD2,550,301,0,0,H3K27_Mutated
BRD2,3404,3155,0.262812,60.383,H3K27_Mutated
BRD2,4834,4585,1.013216,338.307,H3K27_Mutated
BRD2,2338,2089,4.974858,756.812,H3K27_Mutated
BRD2,3467,3218,0.025528,5.982,H3K27_Mutated
BRD2,3210,2961,0,0,H3K27_Mutated
BRD2,3210,2961,0,0,H3K27_Mutated
BRD2,1590,1341,0.751232,73.362,H3K27_Mutated
BRD2,565,316,0.82991,19.098,H3K27_Mutated
BRD2,667,418,0.434464,13.225,H3K27_Mutated
BRD2,946,697,2.995482,152.044,H3K27_Mutated
BRD2,1628,1379,0.916065,91.994,H3K27_Mutated
BRD2,759,510,6.95905,258.457,H3K27_Mutated
EGFR,9905,9656,5.370455,3776.394,H3K27_Mutated
EGFR,3844,3595,0.189557,49.626,H3K27_Mutated
EGFR,2239,1990,0.100578,14.576,H3K27_Mutated
EGFR,5464,5215,0,0,H3K27_Mutated
EGFR,2864,2615,0.248648,47.351,H3K27_Mutated
EGFR,1570,1321,0.049535,4.765,H3K27_Mutated
EGFR,452,203,0.908919,13.437,H3K27_Mutated
EGFR,561,312,0.547152,12.432,H3K27_Mutated
EGFR,691,442,0.328655,10.579,H3K27_Mutated
EGFR,665,416,0.687965,20.841,H3K27_Mutated
TRIM4,639,390,1.052026,29.879,H3K27_Mutated
TRIM4,3383,3134,0,0,H3K27_Mutated
TRIM4,3374,3125,1.868099,425.127,H3K27_Mutated
TRIM4,1942,1693,0.68477,84.425,H3K27_Mutated
TRIM4,601,352,0.76342,19.569,H3K27_Mutated
EZH2,3641,3392,0.947988,234.168,H3K27_Mutated
EZH2,2522,2273,0,0,H3K27_Mutated
EZH2,2591,2342,0.312378,53.277,H3K27_Mutated
EZH2,2477,2228,0,0,H3K27_Mutated
EZH2,2639,2390,0.09155,15.934,H3K27_Mutated
EZH2,2572,2323,0.33641,56.91,H3K27_Mutated
EZH2,2466,2217,0,0,H3K27_Mutated
EZH2,414,165,1.704403,20.48,H3K27_Mutated
EZH2,1876,1627,0,0,H3K27_Mutated
EZH2,1491,1242,0.17953,16.238,H3K27_Mutated
ZFPM2,4961,4712,1.193372,409.496,H3K27_Mutated
ZFPM2,3960,3711,0.465933,125.917,H3K27_Mutated
ZFPM2,594,345,0.903096,22.689,H3K27_Mutated
ZFPM2,574,325,0.488978,11.573,H3K27_Mutated
ZFPM2,1582,1333,0.477537,46.356,H3K27_Mutated
ZFPM2,468,219,1.646729,26.262,H3K27_Mutated
ZFPM2,3300,3051,0,0,H3K27_Mutated
ZFPM2,3312,3063,0.343826,76.693,H3K27_Mutated
CDKN2A,1218,969,0,0,H3K27_Mutated
CDKN2A,1283,1034,0.454626,34.233,H3K27_Mutated
CDKN2A,666,417,0,0,H3K27_Mutated
CDKN2A,678,429,0.398052,12.436,H3K27_Mutated
CDKN2A,748,499,0,0,H3K27_Mutated
CDKN2A,880,631,0.178553,8.205,H3K27_Mutated
CDKN2A,926,677,0.26247,12.94,H3K27_Mutated
CDKN2A,794,545,0.079318,3.148,H3K27_Mutated
CDKN2A,989,740,0.109504,5.901,H3K27_Mutated
CDKN2A,544,295,0.061701,1.326,H3K27_Mutated
CDKN2A,442,193,0.07115,1,H3K27_Mutated
CDKN2A,493,244,0,0,H3K27_Mutated
CDKN2A,565,316,0.056193,1.293,H3K27_Mutated
CDKN2A,856,607,0.328456,14.519,H3K27_Mutated
ADARB2,8475,8226,1.579794,946.364,H3K27_Mutated
ADARB2,1810,1561,0,0,H3K27_Mutated
ADARB2,768,519,0.539207,20.379,H3K27_Mutated
ADARB2,599,350,0,0,H3K27_Mutated
ADARB2,703,454,0.10353,3.423,H3K27_Mutated
ADARB2,683,434,0.316194,9.993,H3K27_Mutated
ADARB2,1741,1492,0.440308,47.84,H3K27_Mutated
PTEN,8515,8266,2.500066,1504.928,H3K27_Mutated
PTEN,477,228,1.325009,22,H3K27_Mutated
PTEN,383,134,3.401345,33.191,H3K27_Mutated
PTEN,554,305,4.915804,109.185,H3K27_Mutated
PTEN,644,395,5.066138,145.728,H3K27_Mutated
MGMT,1265,1016,1.721892,127.4,H3K27_Mutated
MGMT,589,340,0,0,H3K27_Mutated
MGMT,959,710,0.305585,15.8,H3K27_Mutated
MGMT,776,527,0.084896,3.258,H3K27_Mutated
ALG5,1219,970,2.574484,181.857,H3K27_Mutated
ALG5,1119,870,0.222001,14.065,H3K27_Mutated
ALG5,565,316,0.748998,17.236,H3K27_Mutated
ALG5,687,438,0.138486,4.417,H3K27_Mutated
ALG5,756,507,0.228169,8.424,H3K27_Mutated
RB1,4793,4544,1.815629,600.806,H3K27_Mutated
RB1,1490,1241,0.256136,23.148,H3K27_Mutated
RB1,480,231,0,0,H3K27_Mutated
RB1,617,368,0,0,H3K27_Mutated
RB1,658,409,1.513313,45.073,H3K27_Mutated
RB1,1097,848,1.356975,83.799,H3K27_Mutated
TP53,1018,769,0,0,H3K27_Mutated
TP53,1152,903,0.052336,3.442,H3K27_Mutated
TP53,2331,2082,0,0,H3K27_Mutated
TP53,2404,2155,0,0,H3K27_Mutated
TP53,2271,2022,0.089307,13.15,H3K27_Mutated
TP53,2579,2330,1.070051,181.564,H3K27_Mutated
TP53,2580,2331,0,0,H3K27_Mutated
TP53,2653,2404,0,0,H3K27_Mutated
TP53,2506,2257,0,0,H3K27_Mutated
TP53,175,7.624,10.079485,5.596,H3K27_Mutated
TP53,729,480,0,0,H3K27_Mutated
TP53,546,297,0,0,H3K27_Mutated
TP53,104,4.593,0,0,H3K27_Mutated
TP53,1261,1012,0.076616,5.646,H3K27_Mutated
TP53,634,385,0,0,H3K27_Mutated
TP53,568,319,0,0,H3K27_Mutated
TP53,565,316,0,0,H3K27_Mutated
ATRX,11167,10918,0.422632,336.027,H3K27_Mutated
ATRX,10218,9969,2.49024,1807.847,H3K27_Mutated
ATRX,10455,10206,0.137779,102.402,H3K27_Mutated
ATRX,408,159,1.629988,18.873,H3K27_Mutated
ATRX,814,565,0.678647,27.923,H3K27_Mutated
ATRX,461,212,1.212886,18.725,H3K27_Mutated
ATRX,2967,2718,0.843166,166.89,H3K27_Mutated
CDC42,2274,2025,2.524157,5.597,H3K27_Mutated
CDC42,2256,2007,0,0,H3K27_Mutated
CDC42,816,567,0,0,H3K27_Mutated
CDC42,1435,1186,0,0,H3K27_Mutated
CDC42,597,348,0,0,H3K27_Mutated
BRINP3,3128,2879,0.951624,3,H3K27_Mutated
BRINP3,238,16.802,0,0,H3K27_Mutated
BRINP3,528,279,0,0,H3K27_Mutated
OSR1,1906,1657,0.993688,1.803,H3K27_Mutated
OSR1,4171,3922,0.278731,1.197,H3K27_Mutated
OSR1,581,332,2.750728,1,H3K27_Mutated
IDH1,2382,2133,0,0,H3K27_Mutated
IDH1,2298,2049,1.782805,4,H3K27_Mutated
IDH1,2441,2192,0,0,H3K27_Mutated
IDH1,1044,795,0,0,H3K27_Mutated
IDH1,942,693,0,0,H3K27_Mutated
IDH1,1614,1365,0,0,H3K27_Mutated
IDH1,702,453,6.047959,3,H3K27_Mutated
IDH1,563,314,0,0,H3K27_Mutated
IDH1,556,307,0,0,H3K27_Mutated
GLB1,2512,2263,0,0,H3K27_Mutated
GLB1,2523,2274,0,0,H3K27_Mutated
GLB1,2018,1769,0,0,H3K27_Mutated
GLB1,816,567,0,0,H3K27_Mutated
GLB1,899,650,0,0,H3K27_Mutated
GLB1,517,268,0,0,H3K27_Mutated
GLB1,577,328,0,0,H3K27_Mutated
GLB1,547,298,0,0,H3K27_Mutated
GLB1,550,301,0,0,H3K27_Mutated
GLB1,319,70.21,0,0,H3K27_Mutated
GLB1,257,23.433,0,0,H3K27_Mutated
GLB1,570,321,0,0,H3K27_Mutated
GLB1,591,342,0,0,H3K27_Mutated
GLB1,631,382,0,0,H3K27_Mutated
GLB1,569,320,2.853881,1,H3K27_Mutated
GLB1,626,377,0,0,H3K27_Mutated
GLB1,557,308,0,0,H3K27_Mutated
GLB1,540,291,0,0,H3K27_Mutated
GLB1,558,309,0,0,H3K27_Mutated
PIK3CA,245,18.9,0,0,H3K27_Mutated
PIK3CA,9259,9010,10.13587,100,H3K27_Mutated
PIK3CA,620,371,0,0,H3K27_Mutated
PIK3CA,746,497,0,0,H3K27_Mutated
PDGFRA,2202,1953,0,0,H3K27_Mutated
PDGFRA,2417,2168,3.67215,8.718,H3K27_Mutated
PDGFRA,580,331,0,0,H3K27_Mutated
PDGFRA,6378,6129,2.567732,17.233,H3K27_Mutated
PDGFRA,2991,2742,0,0,H3K27_Mutated
PDGFRA,586,337,0,0,H3K27_Mutated
PDGFRA,771,522,3.586058,2.05,H3K27_Mutated
PDGFRA,573,324,0,0,H3K27_Mutated
PDGFRA,480,231,0,0,H3K27_Mutated
PDGFRA,1146,897,0,0,H3K27_Mutated
DCHS2,13354,13105,0.975608,14,H3K27_Mutated
DCHS2,5064,4815,0,0,H3K27_Mutated
DCHS2,857,608,0,0,H3K27_Mutated
DCHS2,569,320,0,0,H3K27_Mutated
DCHS2,2109,1860,0,0,H3K27_Mutated
TERT,2422,2173,0,0,H3K27_Mutated
TERT,4018,3769,0,0,H3K27_Mutated
TERT,2992,2743,0,0,H3K27_Mutated
TERT,3210,2961,0,0,H3K27_Mutated
TERT,406,157,0,0,H3K27_Mutated
IRX1,2080,1831,2.9926,6,H3K27_Mutated
FOXD1,406,157,0,0,H3K27_Mutated
PCDHGA11,4787,4538,0,0,H3K27_Mutated
PCDHGA11,2263,2014,0,0,H3K27_Mutated
TOB2P1,992,743,0,0,H3K27_Mutated
MICA,1370,1121,0,0,H3K27_Mutated
MICA,1005,756,0,0,H3K27_Mutated
BRD2,4956,4707,1.002584,5.167,H3K27_Mutated
BRD2,735,486,0,0,H3K27_Mutated
BRD2,887,638,0,0,H3K27_Mutated
BRD2,718,469,0,0,H3K27_Mutated
BRD2,547,298,11.202002,3.655,H3K27_Mutated
BRD2,4807,4558,0,0,H3K27_Mutated
BRD2,550,301,0,0,H3K27_Mutated
BRD2,3404,3155,0,0,H3K27_Mutated
BRD2,4834,4585,0,0,H3K27_Mutated
BRD2,2338,2089,0,0,H3K27_Mutated
BRD2,3467,3218,0,0,H3K27_Mutated
BRD2,3210,2961,0,0,H3K27_Mutated
BRD2,3210,2961,0,0,H3K27_Mutated
BRD2,1590,1341,0,0,H3K27_Mutated
BRD2,565,316,0,0,H3K27_Mutated
BRD2,667,418,0,0,H3K27_Mutated
BRD2,946,697,0,0,H3K27_Mutated
BRD2,1628,1379,0,0,H3K27_Mutated
BRD2,759,510,2.107961,1.177,H3K27_Mutated
EGFR,9905,9656,1e-6,0,H3K27_Mutated
EGFR,3844,3595,0,0,H3K27_Mutated
EGFR,2239,1990,0,0,H3K27_Mutated
EGFR,5464,5215,0,0,H3K27_Mutated
EGFR,2864,2615,0,0,H3K27_Mutated
EGFR,1570,1321,0,0,H3K27_Mutated
EGFR,452,203,4.498725,1,H3K27_Mutated
EGFR,561,312,0,0,H3K27_Mutated
EGFR,691,442,0,0,H3K27_Mutated
EGFR,665,416,0,0,H3K27_Mutated
TRIM4,639,390,0,0,H3K27_Mutated
TRIM4,3383,3134,0,0,H3K27_Mutated
TRIM4,3374,3125,0.584475,2,H3K27_Mutated
TRIM4,1942,1693,0,0,H3K27_Mutated
TRIM4,601,352,0,0,H3K27_Mutated
EZH2,3641,3392,1.163758,4.322,H3K27_Mutated
EZH2,2522,2273,3.084662,7.678,H3K27_Mutated
EZH2,2591,2342,0,0,H3K27_Mutated
EZH2,2477,2228,0,0,H3K27_Mutated
EZH2,2639,2390,0,0,H3K27_Mutated
EZH2,2572,2323,0,0,H3K27_Mutated
EZH2,2466,2217,0,0,H3K27_Mutated
EZH2,414,165,11.069598,2,H3K27_Mutated
EZH2,1876,1627,0,0,H3K27_Mutated
EZH2,1491,1242,0,0,H3K27_Mutated
ZFPM2,4961,4712,0,0,H3K27_Mutated
ZFPM2,3960,3711,0.583427,2.371,H3K27_Mutated
ZFPM2,594,345,0,0,H3K27_Mutated
ZFPM2,574,325,0,0,H3K27_Mutated
ZFPM2,1582,1333,1.116181,1.629,H3K27_Mutated
ZFPM2,468,219,0,0,H3K27_Mutated
ZFPM2,3300,3051,0,0,H3K27_Mutated
ZFPM2,3312,3063,0,0,H3K27_Mutated
CDKN2A,1218,969,0,0,H3K27_Mutated
CDKN2A,1283,1034,0,0,H3K27_Mutated
CDKN2A,666,417,0,0,H3K27_Mutated
CDKN2A,678,429,0,0,H3K27_Mutated
CDKN2A,748,499,0,0,H3K27_Mutated
CDKN2A,880,631,0,0,H3K27_Mutated
CDKN2A,926,677,0,0,H3K27_Mutated
CDKN2A,794,545,0,0,H3K27_Mutated
CDKN2A,989,740,0,0,H3K27_Mutated
CDKN2A,544,295,0,0,H3K27_Mutated
CDKN2A,442,193,0,0,H3K27_Mutated
CDKN2A,493,244,0,0,H3K27_Mutated
CDKN2A,565,316,0,0,H3K27_Mutated
CDKN2A,856,607,0,0,H3K27_Mutated
ADARB2,8475,8226,0.222038,2,H3K27_Mutated
ADARB2,1810,1561,0,0,H3K27_Mutated
ADARB2,768,519,0,0,H3K27_Mutated
ADARB2,599,350,0,0,H3K27_Mutated
ADARB2,703,454,0,0,H3K27_Mutated
ADARB2,683,434,0,0,H3K27_Mutated
ADARB2,1741,1492,0,0,H3K27_Mutated
PTEN,8515,8266,0.220963,2,H3K27_Mutated
PTEN,477,228,0,0,H3K27_Mutated
PTEN,383,134,0,0,H3K27_Mutated
PTEN,554,305,0,0,H3K27_Mutated
PTEN,644,395,0,0,H3K27_Mutated
MGMT,1265,1016,0,0,H3K27_Mutated
MGMT,589,340,0,0,H3K27_Mutated
MGMT,959,710,0,0,H3K27_Mutated
MGMT,776,527,0,0,H3K27_Mutated
ALG5,1219,970,0,0,H3K27_Mutated
ALG5,1119,870,0,0,H3K27_Mutated
ALG5,565,316,0,0,H3K27_Mutated
ALG5,687,438,0,0,H3K27_Mutated
ALG5,756,507,1.801266,1,H3K27_Mutated
RB1,4793,4544,0,0,H3K27_Mutated
RB1,1490,1241,0,0,H3K27_Mutated
RB1,480,231,0,0,H3K27_Mutated
RB1,617,368,0,0,H3K27_Mutated
RB1,658,409,0,0,H3K27_Mutated
RB1,1097,848,0,0,H3K27_Mutated
TP53,1018,769,0,0,H3K27_Mutated
TP53,1152,903,0,0,H3K27_Mutated
TP53,2331,2082,0,0,H3K27_Mutated
TP53,2404,2155,0,0,H3K27_Mutated
TP53,2271,2022,1.129132,2.5,H3K27_Mutated
TP53,2579,2330,0,0,H3K27_Mutated
TP53,2580,2331,0,0,H3K27_Mutated
TP53,2653,2404,0,0,H3K27_Mutated
TP53,2506,2257,0,0,H3K27_Mutated
TP53,175,7.624,0,0,H3K27_Mutated
TP53,729,480,0,0,H3K27_Mutated
TP53,546,297,0,0,H3K27_Mutated
TP53,104,4.593,0,0,H3K27_Mutated
TP53,1261,1012,0,0,H3K27_Mutated
TP53,634,385,0,0,H3K27_Mutated
TP53,568,319,0,0,H3K27_Mutated
TP53,565,316,0,0,H3K27_Mutated
ATRX,11167,10918,0,0,H3K27_Mutated
ATRX,10218,9969,0,0,H3K27_Mutated
ATRX,10455,10206,0,0,H3K27_Mutated
ATRX,408,159,0,0,H3K27_Mutated
ATRX,814,565,0,0,H3K27_Mutated
ATRX,461,212,0,0,H3K27_Mutated
ATRX,2967,2718,0,0,H3K27_Mutated
CDC42,2274,2025,1.221365,242.597,H3K27_Mutated
CDC42,2256,2007,11.790933,2321.188,H3K27_Mutated
CDC42,816,567,1.134632,63.103,H3K27_Mutated
CDC42,1435,1186,0.311188,36.201,H3K27_Mutated
CDC42,597,348,8.238186,281.207,H3K27_Mutated
BRINP3,3128,2879,13.708699,3871.263,H3K27_Mutated
BRINP3,238,16.802,18.661705,30.757,H3K27_Mutated
BRINP3,528,279,25.538752,698.906,H3K27_Mutated
OSR1,1906,1657,0.076327,12.406,H3K27_Mutated
OSR1,4171,3922,0.066531,25.594,H3K27_Mutated
OSR1,581,332,0,0,H3K27_Mutated
IDH1,2382,2133,18.923936,3959.288,H3K27_Mutated
IDH1,2298,2049,0,0,H3K27_Mutated
IDH1,2441,2192,0,0,H3K27_Mutated
IDH1,1044,795,2.747132,214.221,H3K27_Mutated
IDH1,942,693,0.895761,60.889,H3K27_Mutated
IDH1,1614,1365,2.562676,343.116,H3K27_Mutated
IDH1,702,453,0.050869,2.26,H3K27_Mutated
IDH1,563,314,0.166598,5.131,H3K27_Mutated
IDH1,556,307,2.659816,80.095,H3K27_Mutated
GLB1,2512,2263,0.343064,76.151,H3K27_Mutated
GLB1,2523,2274,0,0,H3K27_Mutated
GLB1,2018,1769,0.92408,160.344,H3K27_Mutated
GLB1,816,567,0.507704,28.236,H3K27_Mutated
GLB1,899,650,0.311592,19.866,H3K27_Mutated
GLB1,517,268,1.236389,32.502,H3K27_Mutated
GLB1,577,328,0.261755,8.421,H3K27_Mutated
GLB1,547,298,0.992088,28.999,H3K27_Mutated
GLB1,550,301,0,0,H3K27_Mutated
GLB1,319,70.21,0,0,H3K27_Mutated
GLB1,257,23.433,1.740304,4,H3K27_Mutated
GLB1,570,321,0,0,H3K27_Mutated
GLB1,591,342,0,0,H3K27_Mutated
GLB1,631,382,0,0,H3K27_Mutated
GLB1,569,320,1.762527,55.322,H3K27_Mutated
GLB1,626,377,0.101817,3.765,H3K27_Mutated
GLB1,557,308,2.383213,71.999,H3K27_Mutated
GLB1,540,291,0.8035,22.935,H3K27_Mutated
GLB1,558,309,0.078496,2.379,H3K27_Mutated
PIK3CA,245,18.9,0,0,H3K27_Mutated
PIK3CA,9259,9010,1.20943,1068.859,H3K27_Mutated
PIK3CA,620,371,1.461947,53.201,H3K27_Mutated
PIK3CA,746,497,1.745913,85.113,H3K27_Mutated
PDGFRA,2202,1953,1.263084,241.963,H3K27_Mutated
PDGFRA,2417,2168,0.780378,165.951,H3K27_Mutated
PDGFRA,580,331,0.803019,26.072,H3K27_Mutated
PDGFRA,6378,6129,14.349708,8626.754,H3K27_Mutated
PDGFRA,2991,2742,0.170656,45.899,H3K27_Mutated
PDGFRA,586,337,1.871802,61.873,H3K27_Mutated
PDGFRA,771,522,1.359785,69.623,H3K27_Mutated
PDGFRA,573,324,0,0,H3K27_Mutated
PDGFRA,480,231,1.751952,39.696,H3K27_Mutated
PDGFRA,1146,897,0.981423,86.35,H3K27_Mutated
DCHS2,13354,13105,0.606602,779.751,H3K27_Mutated
DCHS2,5064,4815,0.045576,21.525,H3K27_Mutated
DCHS2,857,608,0.068744,4.1,H3K27_Mutated
DCHS2,569,320,0,0,H3K27_Mutated
DCHS2,2109,1860,0,0,H3K27_Mutated
TERT,2422,2173,0.026214,5.587,H3K27_Mutated
TERT,4018,3769,0,0,H3K27_Mutated
TERT,2992,2743,0,0,H3K27_Mutated
TERT,3210,2961,0,0,H3K27_Mutated
TERT,406,157,0,0,H3K27_Mutated
IRX1,2080,1831,2.505587,450,H3K27_Mutated
FOXD1,406,157,0.194808,3,H3K27_Mutated
PCDHGA11,4787,4538,0,0,H3K27_Mutated
PCDHGA11,2263,2014,0,0,H3K27_Mutated
TOB2P1,992,743,0.274427,20,H3K27_Mutated
MICA,1370,1121,0.702111,77.202,H3K27_Mutated
MICA,1005,756,0,0,H3K27_Mutated
BRD2,4956,4707,0.639433,295.226,H3K27_Mutated
BRD2,735,486,0.379344,18.084,H3K27_Mutated
BRD2,887,638,0,0,H3K27_Mutated
BRD2,718,469,0.091198,4.195,H3K27_Mutated
BRD2,547,298,0,0,H3K27_Mutated
BRD2,4807,4558,0,0,H3K27_Mutated
BRD2,550,301,0,0,H3K27_Mutated
BRD2,3404,3155,0.125074,38.706,H3K27_Mutated
BRD2,4834,4585,1.120888,504.1,H3K27_Mutated
BRD2,2338,2089,4.29079,879.206,H3K27_Mutated
BRD2,3467,3218,0,0,H3K27_Mutated
BRD2,3210,2961,0.209961,60.98,H3K27_Mutated
BRD2,3210,2961,0.209961,60.98,H3K27_Mutated
BRD2,1590,1341,1.705619,224.35,H3K27_Mutated
BRD2,565,316,0,0,H3K27_Mutated
BRD2,667,418,0,0,H3K27_Mutated
BRD2,946,697,3.563432,243.622,H3K27_Mutated
BRD2,1628,1379,0.792331,107.173,H3K27_Mutated
BRD2,759,510,8.098299,405.115,H3K27_Mutated
EGFR,9905,9656,16.067667,15218.253,H3K27_Mutated
EGFR,3844,3595,0.187612,66.157,H3K27_Mutated
EGFR,2239,1990,0.190263,37.138,H3K27_Mutated
EGFR,5464,5215,0,0,H3K27_Mutated
EGFR,2864,2615,0.27653,70.93,H3K27_Mutated
EGFR,1570,1321,0.532702,69.024,H3K27_Mutated
EGFR,452,203,1.943076,38.69,H3K27_Mutated
EGFR,561,312,1.574967,48.199,H3K27_Mutated
EGFR,691,442,2.383623,103.341,H3K27_Mutated
EGFR,665,416,0.753827,30.76,H3K27_Mutated
TRIM4,639,390,2.924764,111.885,H3K27_Mutated
TRIM4,3383,3134,0.0519,15.954,H3K27_Mutated
TRIM4,3374,3125,4.159838,1275.091,H3K27_Mutated
TRIM4,1942,1693,1.606893,266.845,H3K27_Mutated
TRIM4,601,352,1.512597,52.225,H3K27_Mutated
EZH2,3641,3392,1.697625,564.823,H3K27_Mutated
EZH2,2522,2273,0,0,H3K27_Mutated
EZH2,2591,2342,0,0,H3K27_Mutated
EZH2,2477,2228,0.745214,162.859,H3K27_Mutated
EZH2,2639,2390,0.730718,171.302,H3K27_Mutated
EZH2,2572,2323,0.946913,215.762,H3K27_Mutated
EZH2,2466,2217,0,0,H3K27_Mutated
EZH2,414,165,1.62558,26.309,H3K27_Mutated
EZH2,1876,1627,1.451069,231.574,H3K27_Mutated
EZH2,1491,1242,0.914193,111.372,H3K27_Mutated
ZFPM2,4961,4712,2.693213,1244.774,H3K27_Mutated
ZFPM2,3960,3711,0.129688,47.207,H3K27_Mutated
ZFPM2,594,345,1.27924,43.29,H3K27_Mutated
ZFPM2,574,325,0.505556,16.116,H3K27_Mutated
ZFPM2,1582,1333,0.473795,61.949,H3K27_Mutated
ZFPM2,468,219,5.74216,123.349,H3K27_Mutated
ZFPM2,3300,3051,0.47905,143.363,H3K27_Mutated
ZFPM2,3312,3063,0.069736,20.952,H3K27_Mutated
CDKN2A,1218,969,0,0,H3K27_Mutated
CDKN2A,1283,1034,0.045759,4.641,H3K27_Mutated
CDKN2A,666,417,0,0,H3K27_Mutated
CDKN2A,678,429,0,0,H3K27_Mutated
CDKN2A,748,499,0,0,H3K27_Mutated
CDKN2A,880,631,0.019188,1.188,H3K27_Mutated
CDKN2A,926,677,0.017639,1.171,H3K27_Mutated
CDKN2A,794,545,0,0,H3K27_Mutated
CDKN2A,989,740,0,0,H3K27_Mutated
CDKN2A,544,295,0,0,H3K27_Mutated
CDKN2A,442,193,0.052824,1,H3K27_Mutated
CDKN2A,493,244,0,0,H3K27_Mutated
CDKN2A,565,316,0,0,H3K27_Mutated
CDKN2A,856,607,0.100774,6,H3K27_Mutated
ADARB2,8475,8226,0.39876,321.747,H3K27_Mutated
ADARB2,1810,1561,0,0,H3K27_Mutated
ADARB2,768,519,0,0,H3K27_Mutated
ADARB2,599,350,0,0,H3K27_Mutated
ADARB2,703,454,0,0,H3K27_Mutated
ADARB2,683,434,0.053803,2.29,H3K27_Mutated
ADARB2,1741,1492,0.15007,21.962,H3K27_Mutated
PTEN,8515,8266,2.633264,2135.033,H3K27_Mutated
PTEN,477,228,0.849579,19,H3K27_Mutated
PTEN,383,134,3.630505,47.718,H3K27_Mutated
PTEN,554,305,4.034817,120.709,H3K27_Mutated
PTEN,644,395,7.197085,278.849,H3K27_Mutated
MGMT,1265,1016,0.638261,63.607,H3K27_Mutated
MGMT,589,340,0,0,H3K27_Mutated
MGMT,959,710,0.346697,24.145,H3K27_Mutated
MGMT,776,527,0.021797,1.127,H3K27_Mutated
ALG5,1219,970,0.94242,89.667,H3K27_Mutated
ALG5,1119,870,0.035908,3.064,H3K27_Mutated
ALG5,565,316,0.306045,9.486,H3K27_Mutated
ALG5,687,438,0.44296,19.031,H3K27_Mutated
ALG5,756,507,0.457514,22.752,H3K27_Mutated
RB1,4793,4544,3.122462,1391.715,H3K27_Mutated
RB1,1490,1241,0.173938,21.173,H3K27_Mutated
RB1,480,231,0,0,H3K27_Mutated
RB1,617,368,0.077044,2.781,H3K27_Mutated
RB1,658,409,0.849731,34.089,H3K27_Mutated
RB1,1097,848,0.833888,69.361,H3K27_Mutated
TP53,1018,769,0.056793,4.284,H3K27_Mutated
TP53,1152,903,0.03614,3.201,H3K27_Mutated
TP53,2331,2082,0,0,H3K27_Mutated
TP53,2404,2155,0,0,H3K27_Mutated
TP53,2271,2022,0.012158,2.411,H3K27_Mutated
TP53,2579,2330,2.773818,633.941,H3K27_Mutated
TP53,2580,2331,0,0,H3K27_Mutated
TP53,2653,2404,0,0,H3K27_Mutated
TP53,2506,2257,0,0,H3K27_Mutated
TP53,175,7.624,26.280692,19.653,H3K27_Mutated
TP53,729,480,0,0,H3K27_Mutated
TP53,546,297,0,0,H3K27_Mutated
TP53,104,4.593,0,0,H3K27_Mutated
